0	file:/media/sf_vm-shared/project/project4/data/nsf/the-astrophysics-of-spinning-black-holes.txt	0.0023584905660377358	0.13443396226415094	0.04009433962264151	0.0023584905660377358	0.030660377358490566	0.06839622641509434	0.0023584905660377358	0.01179245283018868	0.02122641509433962	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.0589622641509434	0.030660377358490566	0.10613207547169812	0.04009433962264151	0.0023584905660377358	0.4363207547169811	0.0023584905660377358	0.0023584905660377358
1	file:/media/sf_vm-shared/project/project4/data/nsf/workshop-support-for-hosting-5th-cirp-international-workshop-on-modeling-of.txt	0.0015723270440251573	0.07075471698113207	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0770440251572327	0.0015723270440251573	0.5864779874213837	0.014150943396226415	0.0959119496855346	0.05188679245283019	0.0015723270440251573	0.007861635220125786	0.0015723270440251573	0.0015723270440251573	0.04559748427672956	0.0015723270440251573	0.026729559748427674	0.007861635220125786	0.0015723270440251573
2	file:/media/sf_vm-shared/project/project4/data/nsf/west-virginia-blueprint-for-science-and-technology-strengthening-statewide.txt	0.0012755102040816326	0.10841836734693877	0.0012755102040816326	0.0012755102040816326	0.006377551020408163	0.0012755102040816326	0.006377551020408163	0.3125	0.036989795918367346	0.3635204081632653	0.05229591836734694	0.026785714285714284	0.0012755102040816326	0.021683673469387755	0.0012755102040816326	0.047193877551020405	0.006377551020408163	0.0012755102040816326	0.0012755102040816326	0.0012755102040816326
3	file:/media/sf_vm-shared/project/project4/data/nsf/integrated-sensing-porous-silicon-integrated-sensor-arrays.txt	0.01744186046511628	0.10271317829457365	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.25775193798449614	0.001937984496124031	0.001937984496124031	0.01744186046511628	0.001937984496124031	0.001937984496124031	0.19573643410852712	0.13372093023255813	0.24224806201550386	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.009689922480620155	0.001937984496124031	0.001937984496124031
4	file:/media/sf_vm-shared/project/project4/data/nsf/us-italy-planning-visit-ecological-bioenergetic-and-life-history.txt	0.026470588235294117	0.05	0.0029411764705882353	0.09705882352941177	0.0029411764705882353	0.03823529411764706	0.0029411764705882353	0.12058823529411765	0.0029411764705882353	0.14411764705882352	0.026470588235294117	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.03823529411764706	0.0029411764705882353	0.4264705882352941
5	file:/media/sf_vm-shared/project/project4/data/nsf/quantum-information-theory.txt	0.02949438202247191	0.125	0.0014044943820224719	0.0014044943820224719	0.0014044943820224719	0.04073033707865169	0.012640449438202247	0.0014044943820224719	0.13623595505617977	0.0014044943820224719	0.018258426966292134	0.0014044943820224719	0.0014044943820224719	0.15308988764044945	0.32724719101123595	0.14185393258426968	0.0014044943820224719	0.0014044943820224719	0.0014044943820224719	0.0014044943820224719
6	file:/media/sf_vm-shared/project/project4/data/nsf/mapping-microlensing-and-stellar-variability-in-m31.txt	0.0974264705882353	0.28860294117647056	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.016544117647058824	0.001838235294117647	0.03125	0.009191176470588236	0.016544117647058824	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.001838235294117647	0.02389705882352941	0.016544117647058824	0.4724264705882353	0.009191176470588236	0.001838235294117647
7	file:/media/sf_vm-shared/project/project4/data/nsf/csedi-theoretical-and-experimental-studies-of-some-materials-fundamental-to-the.txt	0.002380952380952381	0.2119047619047619	0.002380952380952381	0.002380952380952381	0.002380952380952381	0.002380952380952381	0.030952380952380953	0.002380952380952381	0.002380952380952381	0.011904761904761904	0.002380952380952381	0.2119047619047619	0.04047619047619048	0.011904761904761904	0.06904761904761905	0.1357142857142857	0.19285714285714287	0.05952380952380952	0.002380952380952381	0.002380952380952381
8	file:/media/sf_vm-shared/project/project4/data/nsf/studies-of-crust-and-upper-mantle-structure-mantle-flow-and-geodynamics-of-the.txt	0.020750988142292492	0.05632411067193676	9.881422924901185E-4	0.08794466403162056	0.012845849802371542	9.881422924901185E-4	0.004940711462450593	9.881422924901185E-4	0.016798418972332016	9.881422924901185E-4	9.881422924901185E-4	0.012845849802371542	0.06422924901185771	0.004940711462450593	9.881422924901185E-4	9.881422924901185E-4	0.700592885375494	9.881422924901185E-4	9.881422924901185E-4	0.008893280632411068
9	file:/media/sf_vm-shared/project/project4/data/nsf/us-japan-workshops-industrial-ecology-and-environmentally-benign.txt	0.04113924050632911	0.04113924050632911	0.05379746835443038	0.0031645569620253164	0.0031645569620253164	0.05379746835443038	0.028481012658227847	0.5981012658227848	0.04113924050632911	0.0031645569620253164	0.04113924050632911	0.028481012658227847	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.04113924050632911	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164
10	file:/media/sf_vm-shared/project/project4/data/nsf/nsf-epscor-workshop-successful-management-strategies.txt	0.005	0.065	0.005	0.005	0.005	0.005	0.265	0.385	0.025	0.065	0.085	0.005	0.005	0.005	0.005	0.045	0.005	0.005	0.005	0.005
11	file:/media/sf_vm-shared/project/project4/data/nsf/analysis-of-galectins-as-splicing-factors.txt	9.9601593625498E-4	0.04083665338645418	0.008964143426294821	0.0049800796812749	0.044820717131474105	0.01693227091633466	9.9601593625498E-4	9.9601593625498E-4	0.08067729083665338	0.012948207171314742	9.9601593625498E-4	0.0049800796812749	9.9601593625498E-4	0.0049800796812749	0.02091633466135458	0.05677290836653386	9.9601593625498E-4	9.9601593625498E-4	0.6942231075697212	9.9601593625498E-4
12	file:/media/sf_vm-shared/project/project4/data/nsf/the-origins-of-ranked-society-in-the-northern-titicaca-basin.txt	0.13526119402985073	0.09048507462686567	0.33675373134328357	0.0830223880597015	9.328358208955224E-4	9.328358208955224E-4	0.06436567164179105	0.02332089552238806	0.06063432835820896	0.07182835820895522	9.328358208955224E-4	9.328358208955224E-4	9.328358208955224E-4	0.04197761194029851	9.328358208955224E-4	0.04197761194029851	0.01585820895522388	0.008395522388059701	0.01958955223880597	9.328358208955224E-4
13	file:/media/sf_vm-shared/project/project4/data/nsf/professional-development-materials-for-constructing-physics-understanding-among.txt	0.005	0.205	0.005	0.025	0.005	0.005	0.005	0.005	0.025	0.585	0.005	0.005	0.005	0.005	0.005	0.085	0.005	0.005	0.005	0.005
14	file:/media/sf_vm-shared/project/project4/data/nsf/integrated-simulation-and-modeling-using-participatory-simulations-to.txt	0.08950617283950617	0.040123456790123455	0.0030864197530864196	0.015432098765432098	0.0030864197530864196	0.015432098765432098	0.0030864197530864196	0.015432098765432098	0.040123456790123455	0.15123456790123457	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.06481481481481481	0.5339506172839507	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196	0.0030864197530864196
